Region,Sub-region,Country,ISO3 code,M49 code,RE or Non-RE,Group Technology,Technology,Sub-Technology,Producer Type,Year,Electricity Generation (GWh),Electricity Installed Capacity (MW)
Asia,Southern Asia,India,IND,356,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Renewable hydropower,On-grid electricity,2017,126177.282,44650.513
Asia,Southern Asia,India,IND,356,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Renewable hydropower,On-grid electricity,2018,131462.272,45231.954
Asia,Southern Asia,India,IND,356,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Renewable hydropower,On-grid electricity,2019,144342.503,45409.097
Asia,Southern Asia,India,IND,356,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Renewable hydropower,On-grid electricity,2020,159451.154,45892.801
Asia,Southern Asia,India,IND,356,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Renewable hydropower,On-grid electricity,2021,156335.273,46695.869
Asia,Southern Asia,India,IND,356,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Renewable hydropower,On-grid electricity,2022,160303.524,47138.87
Asia,Southern Asia,India,IND,356,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Renewable hydropower,On-grid electricity,2023,0,47251.32
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2000,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2001,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2002,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2003,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2004,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2005,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2006,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2007,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2008,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2009,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2010,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2011,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2012,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2013,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2014,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2015,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2016,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2017,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2000,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2001,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2002,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2003,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2004,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2005,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2006,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2007,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2008,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2009,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2010,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2011,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2012,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2013,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2014,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2015,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2016,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2017,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2000,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2001,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2002,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2003,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2004,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2005,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2006,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2007,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2008,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2009,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2010,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2011,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2012,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2013,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2014,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2015,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2016,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2017,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2010,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2011,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2014,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2015,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2016,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,All types,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2000,1.464,1.084
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2001,7.472,5.535
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2002,9.052,6.705
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2003,10.645,7.885
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2004,10.544,7.81
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2005,14.444,10.699
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2006,11.792,8.735
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2007,36.059,26.711
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2008,39.601,29.334
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2009,45.851,33.964
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2010,49.723,36.832
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2011,115.162,85.305
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2012,206.828,153.206
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2013,368.645,273.07
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2014,519.527,384.835
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2015,660.987,489.62
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2016,865.318,640.976
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2017,1182.568,875.977
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2018,1525.838,1130.251
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2019,1589.171,1177.163
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2020,2039.41,1510.674
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2021,2204.66,1633.081
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2022,2654.686,1966.434
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Off-grid Solar photovoltaic,Off-grid electricity,2023,0,2196.842
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2000,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2001,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2004,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2005,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2006,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2007,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2008,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2009,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2010,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2011,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2012,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2013,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2014,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2015,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2016,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2017,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,All types,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2005,3.699,2.74
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2006,3.699,2.74
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2007,3.49,2.12
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2008,2.862,2.12
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2009,5.228,9.13
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2010,20.044,32
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2011,194.9,481.48
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2012,767.24,828.865
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2013,1236.21,1176.25
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2014,2224.608,3062.68
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2015,4962.944,4878.87
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2016,8960.792,9012.66
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2017,16592.325,17052.37
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2018,29220.352,26025.97
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2019,41983.925,33730.53
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2020,52698.888,37852.28
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2021,63672.672,47974.335
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2022,80616.515,61081.47
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2023,0,70570
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2017,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (>50W),Off-grid electricity,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2001,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2002,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2003,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2004,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2005,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2006,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2007,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2008,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2009,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2010,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2011,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2012,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2013,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2014,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2015,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2016,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2017,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,SHS (11-50W),Off-grid electricity,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2001,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2002,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2003,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2004,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2005,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2006,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2007,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2008,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2009,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2010,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2011,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2012,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2013,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2014,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2015,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2016,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2017,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar lights (<11W),Off-grid electricity,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2007,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2008,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2009,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2010,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2011,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2012,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2013,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2014,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2015,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2016,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2017,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2019,0,0
